sdnn,rmssd,sampen,lf,hf,lf_hf,total_power,Sub_vt1,Mid_vt,Supra_vt2,VT_label_3class,Supra_vt1
2.347472580760605,2.1666361657643045,0.8228883170471372,0.20103682951631627,0.28165745610773474,0.7137635633527101,1.4537469342820535,0,0,1,Supra_vt2,1
2.025316117606912,2.5314765444506544,1.0090723528025332,0.1048998709400771,0.11297995585294926,0.9284821378104545,0.36776826855816935,0,0,1,Supra_vt2,1
10.47544060541623,3.495442784519512,0.7284843622992883,61.81108650379289,10.432337435510618,5.924950844994164,98.68593721235696,1,0,0,Sub_vt1,0
10.035938854507942,2.848086251807239,0.7034348359480319,28.958543745013756,4.156343679714283,6.967312132139284,56.534111709376454,1,0,0,Sub_vt1,0
15.245558562156198,3.0884594457495966,0.6521915198817508,15.88736917594193,1.4462865016695727,10.984939123473652,57.45522326656718,1,0,0,Sub_vt1,0
5.727884886826185,2.7903408726306034,1.2198722576652956,8.194217232548493,4.057195554773655,2.019675197294166,14.956241792419254,1,0,0,Sub_vt1,0
12.027350309365197,3.2132681729430086,0.7594382833934911,33.349836155525374,1.249622607451037,26.687926384071996,75.7769802140043,1,0,0,Sub_vt1,0
4.223667846350206,2.4016074500310647,1.2269807413433296,1.2771001529865313,0.14843139323875532,8.603976053315664,4.012251658333548,0,1,0,Mid_vt,1
3.7754978464378017,2.5087063388643123,1.0354935370761273,2.2597279400902304,0.263376647422249,8.579834097695853,5.445045445304481,0,1,0,Mid_vt,1
4.475012607087614,5.412207136958135,0.9816140532444094,0.5728431948860571,0.9883786078580907,0.5795787063091765,2.293296291297869,0,0,1,Supra_vt2,1
4.930840347498972,6.781915388875718,1.1256801519762067,0.2419530738965482,0.12365971571886,1.9566038340782521,0.5623082500482565,0,0,1,Supra_vt2,1
8.535453409252455,3.0141828066445253,1.1575735157521605,20.319565646824596,7.099623836067204,2.862062288933959,60.90604073742561,1,0,0,Sub_vt1,0
6.418919462727022,2.5932594658098913,0.9725015949951044,12.637677117715752,0.8000417466549461,15.796272095243946,16.802401716753607,0,1,0,Mid_vt,1
3.1136553566160186,2.3885499164741013,1.21163841466264,0.35198655869047657,0.1787962578088194,1.968646117117527,1.5822375088457508,0,0,1,Supra_vt2,1
3.6990968407659945,3.2615599146084664,1.0758779151403244,0.24290633243434268,0.18100191517986322,1.3420097361564627,1.5050768247753277,0,0,1,Supra_vt2,1
6.231707615722738,8.224041323417943,1.221389232376875,0.2268281122910639,1.2661223245513495,0.17915181487021045,2.9980648254204003,0,0,1,Supra_vt2,1
11.208096609999114,2.8876750942649116,0.7584664660186587,30.24604161765729,12.374847637196098,2.4441546679527817,101.92422958105588,1,0,0,Sub_vt1,0
10.611936337204817,3.368310702887348,0.954068430480508,41.44868865419356,4.2047684098917335,9.857543772609537,65.51349739511492,1,0,0,Sub_vt1,0
8.182014509474852,5.966861420899304,0.9714321034108984,3.1957088961263045,10.258009512308126,0.31153304081965577,16.23428835437235,0,1,0,Mid_vt,1
6.116024118386303,2.4838463650426714,1.0615375394340933,0.9854782985443419,1.0202873063690658,0.9658831315381154,7.502438797420307,0,1,0,Mid_vt,1
7.147260709694808,8.084208105428484,0.2889872884574791,5.234398791711399,13.444595210565794,0.3893310813551164,22.979428251255495,0,0,1,Supra_vt2,1
6.105977290494681,7.528943602234948,1.082575863824452,0.440404814347747,1.168740885745477,0.37681989200440813,2.7428306094663637,0,0,1,Supra_vt2,1
5.284637256010584,1.85944619056316,0.729086289504677,1.3996358410583523,0.7987706173459348,1.7522375143303404,5.556124650373692,0,1,0,Mid_vt,1
12.140476587721956,2.0027283532522024,0.5851977163759438,14.778756495740618,1.0202128098153456,14.485954649418208,60.79990533820424,0,1,0,Mid_vt,1
9.291601976412545,1.9551286163421926,0.5343350081533155,7.479695958401032,0.8254693801282823,9.061142833957872,34.313438025609514,0,1,0,Mid_vt,1
3.1888371989957194,2.0345232017247725,0.8621773046263969,1.7288296648944996,0.3128806825208668,5.525523822581151,5.738077331506765,0,1,0,Mid_vt,1
2.6818258079244472,1.8691576659847235,0.7046834040302703,0.7074818406557887,0.14550265248830857,4.8623295077911814,1.099942215283417,0,0,1,Supra_vt2,1
3.320627534564148,2.1695358637188487,0.825249593232817,0.11839739072862102,0.0763157063340892,1.5514157755457278,1.4931330441384836,0,0,1,Supra_vt2,1
2.38566663572125,2.64941430189468,0.6560420505023025,0.1889959055072873,0.2531360984295925,0.7466177549538822,1.1457464311673724,0,0,1,Supra_vt2,1
2.098014779450126,2.215326359076906,0.9496042008220865,0.2518783369958906,0.31971161250159497,0.7878298039444345,0.781401671635495,0,0,1,Supra_vt2,1
8.577911660718431,2.736253457615281,0.8920635422452938,24.625549088650075,1.9904037625131117,12.372137529300845,53.76946982314349,1,0,0,Sub_vt1,0
12.704959459439294,2.4726134869264946,0.6953285120365537,20.31212972175959,3.018586868353792,6.729019441086006,63.83995658873099,1,0,0,Sub_vt1,0
7.932343493902561,2.028592428349926,0.8213770007810856,9.675647939906312,1.478154937731766,6.545760321143079,17.010854756657764,1,0,0,Sub_vt1,0
5.089238135396913,3.0507035764429227,0.48636531185904075,1.2613955755985264,0.9704657765702613,1.299783677129187,3.748280980964091,0,1,0,Mid_vt,1
2.2891061269565647,2.8280086575986183,0.6652707118047919,0.6188438167004632,0.17958844431228482,3.4458999802034085,1.0403162487334794,0,1,0,Mid_vt,1
1.6085405524832994,2.1079490158810157,0.8191726382245422,0.06566240600739726,0.1878988829832574,0.34945607427186276,0.37765988102095743,0,0,1,Supra_vt2,1
9.049950117416444,2.0108927850627607,0.7175683161583969,57.865978594640644,1.8236919536586784,31.730127710741012,84.4868400243542,1,0,0,Sub_vt1,0
8.371062582764335,1.924263256421856,0.7392556297529812,27.202894777193627,1.4560853827223514,18.682211290614074,43.31079932188221,1,0,0,Sub_vt1,0
10.769897162706789,1.872735070775809,0.6366791427044629,18.93750360377735,1.8250678648552756,10.376328446985756,41.48303324847298,1,0,0,Sub_vt1,0
7.83478276532159,1.6968093477957842,0.7070933536161399,34.81461829491365,2.257678510019945,15.420538460370112,54.59166067605873,1,0,0,Sub_vt1,0
5.060779316780698,1.7786421304657636,0.5429314249009104,13.412681531057993,0.7513664059016226,17.851052995859032,22.4919841217932,1,0,0,Sub_vt1,0
5.841716822488619,2.0900416683542584,0.7238559458623774,8.604700972912962,2.9848667623747756,2.8827755668621595,20.876493472560266,1,0,0,Sub_vt1,0
9.83068671071389,1.9601273366781395,0.7301128427264714,21.34663513772307,1.1880767295672758,17.967387632866096,35.2113246630176,1,0,0,Sub_vt1,0
4.51161042039333,1.755584042133814,0.6801955117677307,4.887739982651993,0.9345265983380029,5.2301774945138355,9.20757558137055,1,0,0,Sub_vt1,0
5.8176918765889445,2.0153893758413255,0.782168861716694,5.438594402507734,1.0866438363406536,5.004946626138852,20.16112990991,0,1,0,Mid_vt,1
4.175703948438856,1.8110209708338492,0.8929696760180137,1.6425993005464408,0.503772439303906,3.260597786604053,6.459534509728906,0,1,0,Mid_vt,1
,,-0.0,,,,,0,1,0,Mid_vt,1
,,-0.0,,,,,0,1,0,Mid_vt,1
,,-0.0,,,,,0,0,1,Supra_vt2,1
2.87073392365186,2.505189035254682,1.079279664650444,0.44028281455527246,0.16905859535759077,2.6043207896291305,0.8418189282631556,0,0,1,Supra_vt2,1
3.282177491145987,3.0248664965786185,1.146938033669793,0.17347030255182797,0.15045247913872856,1.1529906555536067,1.1887362838942515,0,0,1,Supra_vt2,1
20.208098312284037,3.7612440899160133,0.5202862775046273,187.27071224181745,18.526832728982708,10.108080262896632,284.3971833143807,1,0,0,Sub_vt1,0
16.977620726253665,3.6372783485803994,0.5939479207065077,248.74957313990097,12.419600498314965,20.028790231509475,291.2461206752397,1,0,0,Sub_vt1,0
15.335505577868739,3.3863569544965872,0.624482190648111,178.33919632887597,8.396644063496108,21.2393421681639,206.93229866955883,1,0,0,Sub_vt1,0
18.623058456301823,3.425808410913335,0.48244672170413005,63.0807256282891,10.532672156765882,5.989052416083024,132.13047051882296,1,0,0,Sub_vt1,0
15.163614035633286,3.2233522267440016,0.6708870778496817,192.04653149511577,4.623282795124989,41.53899728946256,264.4789471105249,1,0,0,Sub_vt1,0
10.226185678429646,2.5006058947478746,0.90681321374706,24.8364465368672,4.00143805283761,6.206880178803342,49.986489345506804,1,0,0,Sub_vt1,0
10.294860542538709,2.7782811950013206,0.8372360381131849,49.42878745653233,3.3101792941037065,14.932359568733304,83.79867972756038,1,0,0,Sub_vt1,0
4.618755703550742,2.8153542586854274,1.0890966135248887,4.400299231057934,1.8901630443480242,2.3279998221400704,7.307843298444989,1,0,0,Sub_vt1,0
4.139839198912637,2.630626256778866,1.2201877051301364,1.6074730935025672,2.091349105833518,0.7686297275852949,5.977644410148101,0,1,0,Mid_vt,1
5.729513284712779,5.957563528768889,1.1128874325761091,4.0960755293607765,0.9139116132049836,4.481916489709883,9.84871245509456,0,1,0,Mid_vt,1
2.7582176168011188,2.903704384191079,1.0795324206644663,0.9089802893156846,0.48701344027019144,1.8664377903233822,1.7580420059386048,0,1,0,Mid_vt,1
3.8909258583486075,4.181891728629939,0.982433565747536,0.6558942195120314,0.194240938671681,3.376704334304457,1.358618849212538,0,1,0,Mid_vt,1
5.052554398863132,6.7020393007842705,1.0964549235141774,0.27204583225544104,1.2831621876192671,0.21201203938232085,1.7807612634495804,0,1,0,Mid_vt,1
2.6019757048899708,2.8855939767904664,1.1680396174523295,0.24026777470529315,0.17189534354477487,1.3977561564528873,0.5692313634142324,0,1,0,Mid_vt,1
